id,name,isFork,commits,branches,releases,forks,mainLanguage,defaultBranch,license,homepage,watchers,stargazers,contributors,size,createdAt,pushedAt,updatedAt,totalIssues,openIssues,totalPullRequests,openPullRequests,blankLines,codeLines,commentLines,metrics,lastCommit,lastCommitSHA,hasWiki,isArchived,isDisabled,isLocked,languages,labels,topics
1213225,highlightjs/highlight.js,false,,,,3728,JavaScript,main,BSD-3-Clause,https://highlightjs.org/,24827,24827,,15446,2011-01-01T23:47:21Z,2025-10-27T17:01:56Z,2026-02-24T06:16:33Z,204,204,,,,,,,2025-10-27T17:01:56Z,,true,false,false,,,,hacktoberfest;highlighting;javascript;language-grammars;syntax-highlighter;syntax-highlighting
12970971,webrtc/samples,false,,,,5738,JavaScript,gh-pages,BSD-3-Clause,https://webrtc.github.io/samples,14572,14572,,18477,2013-09-20T10:40:23Z,2026-02-20T07:25:59Z,2026-02-25T10:24:58Z,44,44,,,,,,,2026-02-20T07:25:59Z,,true,false,false,,,,javascript;webrtc;webrtc-demos
3604157,shelljs/shelljs,false,,,,743,JavaScript,main,BSD-3-Clause,https://www.npmjs.com/package/shelljs,14413,14413,,1985,2012-03-02T17:04:47Z,2026-02-21T06:17:07Z,2026-02-25T04:39:58Z,101,101,,,,,,,2026-02-21T06:17:07Z,,true,false,false,,,,bash;javascript;node;nodejs;shell;shelljs;unix
7994556,vega/vega,false,,,,1561,JavaScript,main,BSD-3-Clause,https://vega.github.io/vega,11802,11802,,107446,2013-02-03T18:36:30Z,2026-02-22T20:55:23Z,2026-02-25T07:29:11Z,488,488,,,,,,,2026-02-22T20:55:23Z,,false,false,false,,,,canvas;d3;svg;vega;visualization;visualization-grammar
1542219,kpdecker/jsdiff,false,,,,528,JavaScript,master,BSD-3-Clause,,9064,9064,,2244,2011-03-29T16:25:28Z,2026-02-18T16:43:43Z,2026-02-24T18:28:02Z,17,17,,,,,,,2026-02-18T16:43:43Z,,true,false,false,,,,
22266795,ljharb/qs,false,,,,870,JavaScript,main,BSD-3-Clause,,8917,8917,,12531,2014-07-25T18:35:41Z,2026-02-15T06:54:28Z,2026-02-23T19:57:57Z,68,68,,,,,,,2026-02-15T06:54:28Z,,false,false,false,,,,browsers;encoding;javascript;node;nodejs;parse;querystrings;stringify;url-parsing
16844474,clappr/clappr,false,,,,856,JavaScript,main,BSD-3-Clause,http://clappr.io,7421,7421,,75746,2014-02-14T17:36:40Z,2026-02-23T09:43:51Z,2026-02-24T00:26:15Z,1,1,,,,,,,2026-02-23T09:43:51Z,,false,false,false,,,,clappr;dash;hls;html5-audio;html5-video;html5-video-player;javascript;mp4;player;video;video-player
230768910,adamgiebl/neumorphism,false,,,,327,JavaScript,master,BSD-3-Clause,https://neumorphism.io,6056,6056,,2242,2019-12-29T15:29:46Z,2025-10-24T13:01:11Z,2026-02-25T12:39:47Z,23,23,,,,,,,2025-10-24T13:01:11Z,,true,false,false,,,,neumorphic-design;neumorphic-ui;neumorphism;soft-ui
720267554,dotenvx/dotenvx,false,,,,119,JavaScript,main,BSD-3-Clause,https://dotenvx.com/docs,5007,5007,,19626,2023-11-18T00:55:16Z,2026-02-12T16:48:37Z,2026-02-25T14:26:13Z,54,54,,,,,,,2026-02-12T16:48:37Z,,false,false,false,,,,cli;configuration-file;curl;dotenv;dotenvx;end-to-end-encryption;env;environment-variables;homebrew;secret-management;secret-manager;secrets;secrets-management;security-tools;winget
29220809,amperser/proselint,false,,,,181,JavaScript,main,BSD-3-Clause,,4510,4510,,4919,2015-01-14T01:24:07Z,2026-01-26T17:50:12Z,2026-02-23T17:41:49Z,243,243,,,,,,,2026-01-26T17:50:12Z,,false,false,false,,,,advice;knowledge;language;linter;prose;style;writer
