id,name,isFork,commits,branches,releases,forks,mainLanguage,defaultBranch,license,homepage,watchers,stargazers,contributors,size,createdAt,pushedAt,updatedAt,totalIssues,openIssues,totalPullRequests,openPullRequests,blankLines,codeLines,commentLines,metrics,lastCommit,lastCommitSHA,hasWiki,isArchived,isDisabled,isLocked,languages,labels,topics
943737422,pointblank-club/PB_Attendence_Tracker_App,false,,,,1,C++,main,Apache-2.0,,14,14,,401,2025-03-06T07:25:20Z,2026-01-12T18:42:46Z,2026-01-13T12:48:19Z,,0,,,,,,,2026-01-12T18:42:46Z,,false,false,false,,,,
426815929,dremio/flightsql-odbc,false,,,,26,C++,master,Apache-2.0,,14,14,,1982,2021-11-11T00:03:16Z,2026-02-13T16:34:18Z,2026-02-13T16:34:22Z,,1,,,,,,,2026-02-13T16:34:18Z,,true,false,false,,,,
534629249,ukaea/UDA,false,,,,11,C++,main,Apache-2.0,https://ukaea.github.io/UDA/,14,14,,14962,2022-09-09T12:15:07Z,2026-03-12T10:31:31Z,2025-11-28T15:24:41Z,,14,,,,,,,2026-03-12T10:31:31Z,,true,false,false,,,,
194279046,chrisemunt/mg-dbx,false,,,,4,C++,master,Apache-2.0,,14,14,,12576,2019-06-28T13:32:38Z,2026-02-18T15:58:21Z,2026-02-18T15:58:59Z,,0,,,,,,,2026-02-18T15:58:21Z,,true,false,false,,,,
481116759,stephane-caron/palimpsest,false,,,,1,C++,main,Apache-2.0,,14,14,,806,2022-04-13T07:31:04Z,2025-12-30T14:34:57Z,2025-12-30T14:34:33Z,,0,,,,,,,2025-12-30T14:34:57Z,,false,false,false,,,,cpp;cpp17;dictionary;json;key-value;messagepack;msgpack;serialization
906926099,michaelfeil/candle-flash-attn-v3,false,,,,2,C++,main,Apache-2.0,,14,14,,1711,2024-12-22T10:27:06Z,2025-12-21T07:14:09Z,2026-03-12T06:25:03Z,,2,,,,,,,2025-12-21T07:14:09Z,,true,false,false,,,,
67762635,InsightSoftwareConsortium/ITKIsotropicWavelets,false,,,,11,C++,main,Apache-2.0,,14,14,,2034,2016-09-09T03:30:15Z,2025-11-12T02:12:53Z,2025-11-11T01:30:46Z,,10,,,,,,,2025-11-12T02:12:53Z,,true,false,false,,,,itk;itk-module;mra;phase-analysis;pyramid;signal-analysis;steerable-wavelets;wavelet
330338948,KenzieMac130/CitrusToolbox,false,,,,3,C++,mistress,Apache-2.0,,14,14,,7818,2021-01-17T07:38:10Z,2025-12-16T20:04:00Z,2025-12-16T20:04:04Z,,3,,,,,,,2025-12-16T20:04:00Z,,true,false,false,,,,game-engine;vulkan
961688951,markmandel/discord-social-tui,false,,,,0,C++,main,Apache-2.0,,14,14,,205,2025-04-07T02:19:10Z,2026-01-17T00:24:35Z,2026-02-28T23:15:35Z,,0,,,,,,,2026-01-17T00:24:35Z,,true,false,false,,,,discord;discord-social-sdk;tui
821221170,awslabs/Lancet-Accelerating-MoE-Training-via-Whole-Graph-Computation-Communication-Overlapping,false,,,,4,C++,main,Apache-2.0,https://arxiv.org/abs/2404.19429,14,14,,2033,2024-06-28T04:37:15Z,2025-11-17T07:33:41Z,2025-11-17T07:32:45Z,,0,,,,,,,2025-11-17T07:33:41Z,,true,false,false,,,,
758655129,libhal/libhal-exceptions,false,,,,4,C++,main,Apache-2.0,,14,14,,334,2024-02-16T19:28:42Z,2025-12-17T22:15:18Z,2026-02-17T15:22:40Z,,0,,,,,,,2025-12-17T22:15:18Z,,true,false,false,,,,
484022472,Eyevinn/whip-mpegts,false,,,,3,C++,master,Apache-2.0,,14,14,,283,2022-04-21T11:23:17Z,2025-11-10T10:18:52Z,2025-11-10T09:36:27Z,,4,,,,,,,2025-11-10T10:18:52Z,,true,false,false,,,,tools
1077432698,DarkestLink-Dev/UE-LinkProtobuf,false,,,,4,C++,Release,Apache-2.0,,14,14,,77949,2025-10-16T08:42:18Z,2026-01-04T17:55:49Z,2026-03-12T22:28:13Z,,4,,,,,,,2026-01-04T17:55:49Z,,false,false,false,,,,
