id,name,isFork,commits,branches,releases,forks,mainLanguage,defaultBranch,license,homepage,watchers,stargazers,contributors,size,createdAt,pushedAt,updatedAt,totalIssues,openIssues,totalPullRequests,openPullRequests,blankLines,codeLines,commentLines,metrics,lastCommit,lastCommitSHA,hasWiki,isArchived,isDisabled,isLocked,languages,labels,topics
372026666,Sharp0802/WebP.Net,false,,,,3,C#,master,MIT,,14,14,,2192,2021-05-29T16:58:26Z,2025-10-19T13:33:46Z,2025-12-27T14:42:48Z,2,2,,,,,,,2025-10-19T13:33:46Z,,true,false,false,,,,csharp;csharp-library;decoder;encoder;netstandard20;nuget-package;webp
740123497,KurisuJuha/StreamingAssetsInjector,false,,,,0,C#,main,MIT,,14,14,,6109,2024-01-07T15:44:58Z,2025-10-21T15:38:35Z,2026-01-11T01:48:32Z,0,0,,,,,,,2025-10-21T15:38:35Z,,false,false,false,,,,
26291781,simonpinn/Neo4jClient.Extension,false,,,,13,C#,master,MIT,,14,14,,776,2014-11-06T21:52:39Z,2025-10-20T06:17:16Z,2025-10-28T09:24:45Z,1,1,,,,,,,2025-10-20T06:17:16Z,,true,false,false,,,,
215908859,nickc01/WeaverCore,false,,,,5,C#,master,MIT,https://nickc01.github.io/WeaverCore/,14,14,,648788,2019-10-18T00:23:11Z,2026-03-03T08:15:55Z,2025-10-24T05:41:41Z,3,3,,,,,,,2026-03-03T08:15:55Z,,false,false,false,,,,hollow;knight;modding;unity
1073116924,mchudie/PinyinLexTool,false,,,,2,C#,main,MIT,,14,14,,25,2025-10-09T16:34:37Z,2025-10-20T13:43:32Z,2026-03-04T07:49:58Z,2,2,,,,,,,2025-10-20T13:43:32Z,,true,false,false,,,,
359765281,EvergineTeam/DigitalTwin-Demo,false,,,,9,C#,main,MIT,,14,14,,40863,2021-04-20T09:54:12Z,2025-10-21T09:33:26Z,2025-12-05T16:29:23Z,0,0,,,,,,,2025-10-21T09:33:26Z,,false,false,false,,,,
161080858,OSTooling/DumpIt,false,,,,3,C#,main,MIT,https://gus33000.me,14,14,,126,2018-12-09T20:59:02Z,2025-10-19T09:57:24Z,2026-02-19T19:44:43Z,0,0,,,,,,,2025-10-19T09:57:24Z,,true,false,false,,,,dd;disk;dump;lumias;nt;partition;partskip;phones;physicaldisk;raw;skipping;tablets;vhd
192872579,terrafx/terrafx.interop.pulseaudio,false,,,,2,C#,main,MIT,,13,13,,342,2019-06-20T07:36:47Z,2025-10-22T03:10:43Z,2025-10-22T03:06:01Z,0,0,,,,,,,2025-10-22T03:10:43Z,,true,false,false,,,,csharp;dotnet-core;hacktoberfest;interop;pulseaudio
113843565,combit/NETDataProviders,false,,,,2,C#,main,MIT,,13,13,,452,2017-12-11T10:11:58Z,2025-10-16T12:16:15Z,2026-02-06T07:26:58Z,0,0,,,,,,,2025-10-16T12:16:15Z,,true,false,false,,,,ado;cassandra;combit;dataprovider;firebird;mysql;nuodb;postgresql;redis
698367599,jchristn/TaskHandler,false,,,,3,C#,main,MIT,,13,13,,119,2023-09-29T18:53:22Z,2025-10-19T06:09:32Z,2026-01-25T22:06:20Z,0,0,,,,,,,2025-10-19T06:09:32Z,,true,false,false,,,,
