id,name,isFork,commits,branches,releases,forks,mainLanguage,defaultBranch,license,homepage,watchers,stargazers,contributors,size,createdAt,pushedAt,updatedAt,totalIssues,openIssues,totalPullRequests,openPullRequests,blankLines,codeLines,commentLines,metrics,lastCommit,lastCommitSHA,hasWiki,isArchived,isDisabled,isLocked,languages,labels,topics
4414698,compiler-explorer/compiler-explorer,false,,,,2005,TypeScript,main,BSD-2-Clause,https://godbolt.org,18625,18625,,96734,2012-05-23T01:31:17Z,2026-03-14T20:36:36Z,2026-03-14T17:38:08Z,,772,,,,,,,2026-03-14T20:36:36Z,,true,false,false,,,,assembly;c;c-plus-plus;compiler;cpp;dlang;go;hacktoberfest;haskell;haskell-language;ispc;python;rust;rust-lang;swift
58360147,javascript-obfuscator/javascript-obfuscator,false,,,,1719,TypeScript,master,BSD-2-Clause,https://obfuscator.io,15906,15906,,34053,2016-05-09T08:16:53Z,2026-02-04T16:28:48Z,2026-03-14T13:25:09Z,,96,,,,,,,2026-02-04T16:28:48Z,,false,false,false,,,,browser;control-flow;cryptography;encoding;flattening;flow;javascript;javascript-obfuscator;js-obfuscator;literal;mangle;nodejs;obfuscate;obfuscation;obfuscator;protection;security;string;typescript;uglify
148228732,yarnpkg/berry,false,,,,1266,TypeScript,master,BSD-2-Clause,https://yarnpkg.com,8062,8062,,2925585,2018-09-10T22:49:22Z,2026-03-10T21:04:40Z,2026-03-14T13:06:25Z,,923,,,,,,,2026-03-10T21:04:40Z,,false,false,false,,,,javascript;nodejs;package-manager;yarn
154988175,matthewp/haunted,false,,,,92,TypeScript,main,BSD-2-Clause,,2707,2707,,4978,2018-10-27T16:58:48Z,2026-03-06T12:37:19Z,2026-03-09T04:41:23Z,,61,,,,,,,2026-03-06T12:37:19Z,,true,false,false,,,,hooks;lit-html;react-hooks;web-components
7457728,excaliburjs/Excalibur,false,,,,223,TypeScript,main,BSD-2-Clause,https://excaliburjs.com,2239,2239,,640139,2013-01-05T17:05:56Z,2026-03-03T14:02:34Z,2026-03-12T19:05:07Z,,56,,,,,,,2026-03-03T14:02:34Z,,false,false,false,,,,excalibur;excaliburjs;game-development;game-engine;game-framework;gamedev;games;html5-canvas;typescript
5151909,yeoman/generator,false,,,,299,TypeScript,main,BSD-2-Clause,http://yeoman.io,1261,1261,,8507,2012-07-23T13:07:31Z,2026-03-13T19:28:11Z,2026-03-13T19:28:15Z,,5,,,,,,,2026-03-13T19:28:11Z,,false,false,false,,,,generator;javascript;nodejs;scaffold;yeoman;yeoman-generator
21741875,openlayers/ol-cesium,false,,,,341,TypeScript,master,BSD-2-Clause,http://openlayers.org/ol-cesium/,1137,1137,,29298,2014-07-11T15:45:47Z,2026-03-13T13:25:57Z,2026-03-13T20:57:33Z,,164,,,,,,,2026-03-13T13:25:57Z,,true,false,false,,,,3d;cesium;openlayers
541621765,family/connectkit,false,,,,230,TypeScript,main,BSD-2-Clause,https://family.co/docs/connectkit,1030,1030,,4955,2022-09-26T14:13:25Z,2026-02-11T08:56:54Z,2026-03-12T22:51:05Z,,38,,,,,,,2026-02-11T08:56:54Z,,false,false,false,,,,coinbase;dapp;ethereum;metamask;react;typescript;viem;wagmi;walletconnect;web3
58360964,javascript-obfuscator/webpack-obfuscator,false,,,,93,TypeScript,master,BSD-2-Clause,https://github.com/javascript-obfuscator/javascript-obfuscator,923,923,,667,2016-05-09T08:30:14Z,2025-12-09T10:56:28Z,2026-03-10T16:01:32Z,,54,,,,,,,2025-12-09T10:56:28Z,,true,false,false,,,,
52358928,buzz/mediainfo.js,false,,,,123,TypeScript,main,BSD-2-Clause,https://mediainfo.js.org,844,844,,41577,2016-02-23T12:56:13Z,2026-01-30T14:26:49Z,2026-03-12T11:02:10Z,,9,,,,,,,2026-01-30T14:26:49Z,,false,false,false,,,,emscripten;javascript;media;mediainfo;wasm
