id,name,isFork,commits,branches,releases,forks,mainLanguage,defaultBranch,license,homepage,watchers,stargazers,contributors,size,createdAt,pushedAt,updatedAt,totalIssues,openIssues,totalPullRequests,openPullRequests,blankLines,codeLines,commentLines,metrics,lastCommit,lastCommitSHA,hasWiki,isArchived,isDisabled,isLocked,languages,labels,topics
659448436,alexander-schranz/mono,false,,,,1,PHP,main,MIT,,14,14,,20,2023-06-27T21:28:13Z,2026-01-28T06:11:06Z,2026-01-28T06:10:03Z,2,2,,,,,,,2026-01-28T06:11:06Z,,false,false,false,,,,monorepo;monorepository;php
889249767,fivefifteen/fetcher,false,,,,1,PHP,main,MIT,,14,14,,117,2024-11-15T22:48:11Z,2026-02-05T19:01:43Z,2026-02-05T19:02:14Z,2,2,,,,,,,2026-02-05T19:01:43Z,,false,false,false,,,,cli;dependencies;download;github;npm;package-manager;php;tool
108720463,Innmind/Git,false,,,,1,PHP,develop,MIT,,14,14,,294,2017-10-29T09:19:09Z,2026-02-15T11:15:10Z,2026-02-15T11:14:59Z,0,0,,,,,,,2026-02-15T11:15:10Z,,false,false,false,,,,git
488709547,zenstruck/class-metadata,false,,,,2,PHP,1.x,MIT,,14,14,,76,2022-05-04T18:55:14Z,2026-02-16T01:01:20Z,2026-02-16T01:01:24Z,1,1,,,,,,,2026-02-16T01:01:20Z,,false,false,false,,,,
560437237,getsolaris/laravel-tosspayments,false,,,,6,PHP,main,MIT,,14,14,,77,2022-11-01T13:57:53Z,2025-11-24T02:02:59Z,2026-01-15T13:51:51Z,2,2,,,,,,,2025-11-24T02:02:59Z,,true,false,false,,,,laravel;php;tosspayments
1062753160,octopus-software-team/waapi-laravel,false,,,,1,PHP,main,MIT,https://waapi.octopusteam.net,14,14,,637,2025-09-23T17:19:20Z,2026-01-10T11:46:00Z,2026-01-10T11:46:04Z,0,0,,,,,,,2026-01-10T11:46:00Z,,false,false,false,,,,laravel;whatsapp-api;whatsapp-bot;whatsapp-php
811687398,ShabuShabu/laravel-paradedb-search,false,,,,0,PHP,develop,MIT,,14,14,,427,2024-06-07T05:21:27Z,2025-12-25T12:38:08Z,2026-01-29T16:45:12Z,1,1,,,,,,,2025-12-25T12:38:08Z,,false,false,false,,,,
316072415,spatie/spatie-price-api,false,,,,0,PHP,main,MIT,https://spatie.be/open-source,14,14,,60,2020-11-25T23:02:28Z,2026-01-31T10:27:39Z,2026-01-31T10:27:43Z,0,0,,,,,,,2026-01-31T10:27:39Z,,false,false,false,,,,php
321633580,webdevhayes/laravel-ticket-tailor-wrapper,false,,,,1,PHP,master,MIT,,14,14,,18,2020-12-15T10:32:02Z,2026-02-08T20:14:46Z,2026-02-08T20:13:35Z,0,0,,,,,,,2026-02-08T20:14:46Z,,true,false,false,,,,
612833560,datlechin/flarum-chatgpt,false,,,,5,PHP,main,MIT,,14,14,,245,2023-03-12T05:26:11Z,2026-02-28T21:54:02Z,2026-02-07T17:32:12Z,3,3,,,,,,,2026-02-28T21:54:02Z,,true,false,false,,,,
71885582,pluginsGLPI/empty,false,,,,21,PHP,main,MIT,http://glpi-plugins.rtfd.io/en/latest/empty/index.html,14,14,,102,2016-10-25T10:24:53Z,2026-02-25T09:13:10Z,2026-02-25T09:27:29Z,3,3,,,,,,,2026-02-25T09:13:10Z,,false,false,false,,,,
500821552,DamienHarper/adf-tools,false,,,,17,PHP,main,MIT,,14,14,,119,2022-06-07T11:59:43Z,2025-11-07T10:20:08Z,2026-03-06T08:28:20Z,7,7,,,,,,,2025-11-07T10:20:08Z,,true,false,false,,,,
473337950,ExpDev07/laravel-logsnag,false,,,,0,PHP,main,MIT,,14,14,,9272,2022-03-23T19:53:53Z,2025-11-06T13:13:48Z,2025-11-06T13:12:53Z,0,0,,,,,,,2025-11-06T13:13:48Z,,true,false,false,,,,laravel;logging;logsnag;notifications;push-notifications
231464774,ergebnis/license,false,,,,1,PHP,main,MIT,,14,14,,3876,2020-01-02T21:48:03Z,2026-02-23T17:14:40Z,2026-02-23T17:14:42Z,1,1,,,,,,,2026-02-23T17:14:40Z,,false,false,false,,,,license
878011108,swiegmann/kirby-menu,false,,,,1,PHP,main,MIT,,14,14,,74,2024-10-24T16:09:27Z,2025-10-18T21:16:15Z,2025-12-31T13:03:48Z,0,0,,,,,,,2025-10-18T21:16:15Z,,false,false,false,,,,kirby-cms;kirby-plugin;kirby4;kirby5
12688581,traderinteractive/util-php,false,,,,9,PHP,master,MIT,,14,14,,180,2013-09-08T22:19:15Z,2026-01-06T15:54:14Z,2026-01-06T15:53:26Z,0,0,,,,,,,2026-01-06T15:54:14Z,,true,false,false,,,,
809206149,andreia/filament-stripe-payment-link,false,,,,2,PHP,main,MIT,,14,14,,462,2024-06-02T02:38:13Z,2026-01-12T03:31:36Z,2026-01-12T03:31:34Z,2,2,,,,,,,2026-01-12T03:31:36Z,,false,false,false,,,,filament;payment-link;php;plugin;stripe
760128204,dimitriBouteille/wp-module-rest-api,false,,,,1,PHP,develop,MIT,https://packagist.org/packages/dbout/wp-module-rest-api,14,14,,80,2024-02-19T20:45:57Z,2026-01-31T23:06:23Z,2026-01-31T19:00:43Z,1,1,,,,,,,2026-01-31T23:06:23Z,,true,false,false,,,,api;php;rest;rest-api;wordpress;wordpress-api;wordpress-development;wordpress-rest-api;wordpress-starter;wp
539716204,crwlrsoft/schema-org,false,,,,1,PHP,main,MIT,,14,14,,57,2022-09-21T23:06:59Z,2025-11-21T22:23:19Z,2026-01-20T10:17:04Z,0,0,,,,,,,2025-11-21T22:23:19Z,,true,false,false,,,,json-ld;schema;schema-org;structured-data
277127499,hyperplural/warface-sdk,false,,,,3,PHP,main,MIT,,14,14,,206,2020-07-04T14:38:51Z,2026-01-08T23:55:10Z,2026-01-09T12:19:26Z,0,0,,,,,,,2026-01-08T23:55:10Z,,false,false,false,,,,api;php;sdk;warface;warface-api
632088122,CreativeCrafts/laravel-ai-assistant,false,,,,4,PHP,main,MIT,,14,14,,1088,2023-04-24T17:25:12Z,2026-02-14T16:04:34Z,2026-02-14T16:04:31Z,0,0,,,,,,,2026-02-14T16:04:34Z,,false,false,false,,,,
26028717,geerlingguy/ansible-role-php-xhprof,false,,,,17,PHP,master,MIT,https://galaxy.ansible.com/geerlingguy/php-xhprof/,14,14,,67,2014-10-31T18:43:17Z,2025-11-28T04:12:35Z,2025-11-28T04:12:39Z,0,0,,,,,,,2025-11-28T04:12:35Z,,false,false,false,,,,ansible;code-analysis;php;profile;role;tideways;xhprof
